argument_id|frame_id|frame|topic_id|topic|premise|stance|conclusion
2856|438|symbol|303| Civil unions vs. gay marriage|": ""When Congress starts to consider the FMA, here's hoping a courageous lawmaker will introduce a federal civil union bill. Let's debate whether gay couples merit equality under the law, not whether straight couples can keep the word “marriage” to themselves. Let's discuss the special rights that empty-nest and childless straight couples currently enjoy and seriously examine what happens if we extend these rights to gay couples with children."""|Pro|"Civil unions give what matters: equal benefits not ""marriage"""
2857|438|symbol|303| Civil unions vs. gay marriage|": ""Once you are in a civil union, you can refer to yourself as “married” if you like. A friend in Vermont who is in a civil union says he and his partner refer to themselves as married. So does everyone else. A friend in Norway reports the same thing: 'Oh, you two are married.'"""|Pro|"Civil union couples can say they're ""married"""
2858|438|symbol|303| Civil unions vs. gay marriage|"In its decision declaring the denial of the right to marry unconstitutional, Connecticut’s highest court said: ""We agree with the following point made by the Lambda Legal Defense and Education Fund, Inc., in its amicus brief: 'Any married couple [reasonably] would feel that they had lost something precious and irreplaceable if the government were to tell them that they no longer were 'married' and instead were in a 'civil union.' The sense of being 'married' — what this conveys to a couple and their community, and the security of having others clearly understand the fact of their marriage and all it signifies — would be taken from them. These losses are part of what same-sex couples are denied when government assigns them a 'civil union' status. If the tables were turned, very few heterosexuals would countenance being told that they could enter only civil unions and that marriage is reserved for lesbian and gay couples. Surely there is [a] constitutional injury when the majority imposes on the minority that which it would not accept for itself."""|Con|"Word ""marriage"" is symbolic, should not be denied to gays"
2859|438|symbol|303| Civil unions vs. gay marriage|"There is significant importance placed on asking the question, ""will you marry me?"". Civil unions essentially deny homosexuals the ability to ask that beautiful, long-valued, important question? This is wrong on many levels."|Con|"You cannot ask a lover, ""will you civil union me?""."
2860|439|compromise|303| Civil unions vs. gay marriage|": ""Linking federal civil unions to guarantees of religious freedom seems a natural way to give the two sides something they would greatly value while heading off a long-term, take-no-prisoners conflict. That should appeal to cooler heads on both sides, and it also ought to appeal to President Obama, who opposes same-sex marriage but has endorsed federal civil unions."""|Pro|Civil unions are a reasonable compromise and way forward
2861|439|compromise|303| Civil unions vs. gay marriage|": ""Most, of course, want the right to marry, and nothing less. But federal recognition of same-sex marriage — leave aside what you think about the merits — is not likely in the near future. The federal Defense of Marriage Act forbids it. Barack Obama and most other Democratic presidential candidates opposed gay marriage. And most Americans continue to oppose it."" [Civil unions, therefore, are a practical step forward toward gay rights and equality]."|Pro|Gay marriage is unlikely now; civil unions are a practical step
2862|439|compromise|303| Civil unions vs. gay marriage|"Del. Anne R. Kaiser (D-Dist. 14) of Olney said following a major Maryland Court of Appeals case on civil unions in 2007: ""Civil unions may be half a loaf, but I’m not sure how many other citizens would want only half their civil rights""."|Con|"Civil union ""compromise"" is inappropriate half-step to equality"
2863|440|getting to marriage|303| Civil unions vs. gay marriage|": ""The most important aspect of the Blankenhorn-Rauch proposal is that it implicitly establishes what I agree is the right threshold for moving out of gridlock: support for civil unions that are materially equal to marriage, paired with some degree of opt-outs for entities that are thoroughly religious. [...] LGBT rights advocates can still pursue access to marriage itself on equal terms, which I also support, since the difference in designation is obviously intended to function as a signaling device for communicating second-class status. But those battles would be fought against a background and baseline of having had the material benefits already equalized."""|Pro|Civil unions are a positive step toward gay marriage
2864|440|getting to marriage|303| Civil unions vs. gay marriage|": ""Once you are in a civil union, you can refer to yourself as “married” if you like. A friend in Vermont who is in a civil union says he and his partner refer to themselves as married. So does everyone else. A friend in Norway reports the same thing: 'Oh, you two are married.' It seems clear that once people are comfortable with thinking and speaking of same-sex couples as 'married,' their willingness to accept gay marriage itself is sure to follow."""|Pro|Civil unions will make people comfortable with idea of gay marriage
2865|440|getting to marriage|303| Civil unions vs. gay marriage|": ""Even though civil unions seem to be a step forward for the rights of gay Americans, civil unions can also been seen as a step to eliminate the chance for full equal marriage rights granted to those couples granted the rights of the terms 'spouse' and 'married'."""|Con|Civil unions make it harder to pass gay marriage
2866|440|getting to marriage|303| Civil unions vs. gay marriage|": ""To concede that gay adults are responsible citizens, to concede that there will be no tangible damage to the institution of marriage by their inclusion within it, and then to offer gay men and women a second-class institution called civil union makes no sense."" [While it may be ""a step in the right direction"", it is always unjustified to take steps - such as civil unions - that cannot be justified on principle."|Con|"If gays get civil unions, why withhold ""marriage""?"
2867|83|religion|303| Civil unions vs. gay marriage|"Candidate Barack Obama said Nelsonville, Ohio during the 2008 US presidential elections, in March of 2008: ""I believe in civil unions that allow a same-sex couple to visit each other in a hospital or transfer property to each other. I don't think it should be called marriage, but I think that it is a legal right that they should have that is recognized by the state. If people find that controversial, then I would just refer them to the Sermon on the Mount, which I think is, in my mind, for my faith, more central than an obscure passage in Romans. That's my view. But we can have a respectful disagreement on that."""|Pro|The Bible defines marriage as between only a man and woman.
2868|83|religion|303| Civil unions vs. gay marriage|": ""For most Americans, marriage is a religious sacrament or ceremony. If the definition of marriage is changed to allow SSM, some religious individuals and groups feel that they will become at risk of having to violate their beliefs by being forced to marry same-sex couples."""|Pro|Gay marriage violates religious freedoms
2869|83|religion|303| Civil unions vs. gay marriage|": ""Equally, an appeal to the religious content of marriage is irrelevant in this case. No one is proposing that faith communities be required to change their definitions of marriage, unless such a community, like Reform Jewry, decides to do so of its own free will. The question at hand is civil marriage and only civil marriage. In a country where church and state are separate, this is no small distinction. Many churches, for example, forbid divorce. But civil divorce is still legal. Many citizens adhere to no church at all. Should they be required to adhere to a religious teaching in order to be legally married?"""|Con|Denying gays marriage is not justified on religious grounds
3563|152|abuse|368| Covenant marriage|A 1991 Justice Department study concluded that current husbands/fathers account for only 9% of the cases of domestic abuse. The rest of the abuse was perpetrated by former husbands, boyfriends or transient partners. Without divorce, women may be less likely to be involved with abusive men.|Yes|Covenant marriage might eliminate the problem of X husbands abusing their former spouses.
3564|152|abuse|368| Covenant marriage|In a covenant marriage, a partner must prove that abuse actually occurred to be permitted to end the marriage. This especially worries advocates for battered women who say that proving domestic abuse can be difficult and the waiting period makes women stay in abusive relationships longer. In addition, mental abuse is not seen as a legitimate reason to end a marriage.|No|Abusive marriages may be prolonged by covenant marriages.
3570|530|children|368| Covenant marriage|They lose stability and security. Children whose parents have divorced have higher rates of suicide. They are more likely to commit crimes and abuse drugs. Their education suffers, and they are less likely to graduate from college and more likely to drop out of high school. The detrimental financial effects of divorce also affect these children. Children of divorce must adapt to many changes in their family environment and are at greater risk of being abused. The American Academy of Matrimonial Lawyers summer 1997 newsletter says, “Only acts of war and the events of natural disasters are more harmful to a child’s psyche than the divorce process.”|Yes|Covenant marriages are good for children because the make divorces less likely, and divorces are bad for children.
3571|530|children|368| Covenant marriage|Research shows that when parents stay in a high-conflict marriage, children fare worse than when their parents actually divorce. Children must be considered when parents divorce, but with appropriate nurturing and support, children can cope with divorce and eventually have strong marriages of their own. In fact, studies show that a child of divorced parents is no more likely than a child of married parents to divorce as an adult. And after all, until the twentieth century, mortality rates were such that many children experienced losing a parent while still young and having to adjust to their surviving parent’s remarriage.|No|Covenant marriages force families in conflict to stay together, which has the potential to harm children more than divorce.
3572|531|covenant vs no-fault|368| Covenant marriage|In 1968, the year before California adopted the nation’s first no-fault divorce law, the US had 584 000 divorces (2.9 per 1 000 Americans). After 30 years of no-fault divorce, the number of divorces had reached 1,135,000 annually. Covenant marriages are the answer. Research has shown that 33% to 45% of couples on the brink of divorce may reconcile if they are legally prevented from divorcing for six months as specified in a covenant marriage.|Yes|Passage of no-fault divorce laws resulted in an onslaught of divorce and a breakdown of the American family, and covenant marriages can help resolve this.
3573|531|covenant vs no-fault|368| Covenant marriage|The US Supreme Court ruled more than 50 years ago that the state of residence at the time of the divorce determines the laws governing the divorce. So if the covenant marriage partners move to a state without covenant marriage laws, they are free to use the no-fault system anyway. This makes for a likely weak covenant marriage system.|No|Covenant marriage laws are weak.
3574|531|covenant vs no-fault|368| Covenant marriage|States that have passed covenant marriage laws have done little to provide low-cost or free counselors for those who cannot afford them. In addition, those who choose covenant marriages are the least likely to divorce anyway. Studies show that those in covenant marriages have higher incomes and education, are more involved in their churches, and take marriage more seriously than those who do not select covenant marriages. These traits are all predictors of a successful marriage, regardless of the requirements of covenant marriage.|No|Covenant marriage's mandate for counseling both before marriage and before divorce could be costly.
3575|532|choice issues|368| Covenant marriage|If more people choose covenant marriages, it simply proves that they reject the looser moral values of the liberal establishment. It would be unconstitutional for the government to discriminate in favour of one form of marriage over another, and in practice most people will have no idea what kind of marriage their neighbours, and other kids’ parents have.|Yes|No one is going to be forced to have a covenant marriage, but it should be available to people as a choice.
3576|532|choice issues|368| Covenant marriage|Couples planning to be married will face pressures from each other, their families, their ministers, and society at large to choose a covenant marriage. The traditional marriage will therefore be seen as a second-best option. One result of this is that many couples who would not have freely chosen a covenant marriage will feel forced into one.|No|If covenant marriage is given legal status, it will rapidly become a forced norm.
3577|532|choice issues|368| Covenant marriage|Couples who choose traditional marriages may also be discriminated against, and their children looked down upon. And by creating an expectation that those in traditional marriages are likely to divorce, these laws may actually lead to more marriage break-downs.|No|Covenant marriage is essentially a religious concept, which means that it's legal stature would threaten the notion of separation of church and state.
5819|789|military readiness|641| Gays in the US military|"Former Senator and Secretary of Defense William Cohen spoke against the policy publicly in early January 2007: ""I now believe that if gay men and lesbians served openly in the United States military, they would not undermine the efficacy of the armed forces."""|Pro|Gays do not undermine military readiness
5820|789|military readiness|641| Gays in the US military|": ""It's no great secret that military studies have proved again and again that there's no valid reason for keeping the ban on gays. Some thought gays were crasy, but then found that wasn't true. then they decided that gays were a security risk, but again the Department of Defense decided that wasn't so."""|Pro|Rationale for military ban on gays is a shifting target
5821|789|military readiness|641| Gays in the US military|"US Army Forces Commander Kim Waldron reported in 2005, ""The bottom line is some people are using sexual orientation to avoid deployment."""|Pro|"""Don't ask don't tell is exploited by troops to avoid combat"
5822|789|military readiness|641| Gays in the US military|": ""DADT also represents a unique challenge for commanders. Normally charged with knowing everything about their troops, commanders are now trying to avoid certain areas for fear of being accused of conducting witch hunts38 or looking as if they are selectively enforcing a law they have moral reservations against. Vice Admiral Jack Shanahan, USN, stated, 'Everyone was living a big lie—the homosexuals were trying to hide their sexual orientation and the commanders were looking the other way because they didn’t want to disrupt operations by trying to enforce the law.'"""|Pro|"""Don't ask don't tell"" puts commanders in compromising position"
5823|789|military readiness|641| Gays in the US military|"- ""The other component of combat effectiveness is readiness, medical and personnel. In 1993, the Army’s surgeon general conceded that the homosexual lifestyle is unhealthy. A Navy study has found that HIV infections within the force have declined since passage of the 1993 ban. This has likely saved the taxpayer medical costs. It is significant that HIV positive service members, although retained in the military, may not be deployed overseas or on ships."""|Con|Unhealthy homosexuality undermines military readiness
5824|789|military readiness|641| Gays in the US military|Gays in the military would adversely affect the chain of command in the military, as certain relationships would become less trustworthy and tensions would undermine the authority of leaders and the willingness of troops to follow.|Con|Gays in the military would harm military leadership.
5825|789|military readiness|641| Gays in the US military|": ""The most recent Military Times survey showed that 58 percent of military respondents oppose a policy change, and 24 percent said they would either leave the military (10 percent) or consider terminating their careers after serving their tours of duty (14 percent). [...] the White House isn't close to having military support for ending 'don't ask, don't tell.' The Obama team could be justifiably concerned that pushing change would be seen as a dangerous distraction at a time when the president is having difficulty formulating a strategy for the war in Afghanistan."""|Con|"Military should not end ""don't ask don't tell"" during war"
5826|789|military readiness|641| Gays in the US military|"Doing so would require construction of separate bunks and lavatory facilities to prevent unnecessary tension from same-sex attraction in close proximity."""|Con|"Military should not end ""don't ask don't tell"" during war"
5827|790|troop morale|641| Gays in the US military|A 2006 Zogby International poll of military members found that 72% of respondents who had experience with gays or lesbians in their unit said that the presence of gay or lesbian unit members had either no impact or a positive impact on their personal morale, while 67% said as much for overall unit morale. 73% of respondents said that they felt comfortable in the presence of gay and lesbian personnel.|Pro|Gay soldiers do not undermine unit morale and cohesion
5828|790|troop morale|641| Gays in the US military|": ""Within the U.S. military, “don’t ask, don’t tell” has hurt rather than helped unit cohesion. For gay service members, the policy fosters suspicions of their colleagues and diminishes military comradeship at a time when more and more straight service members have no problem interacting with gays. But for homophobic service members, the policy contributes to a climate that encourages anti-gay harassment and ignores it when it occurs."""|Pro|"""Don't ask don't tell"" undermines troop morale and unit cohesion"
5829|790|troop morale|641| Gays in the US military|"The argument that the presence of gay troops will undermine morale and unit cohesion is premised on the idea that US troops are unable to handle their emotions and maintain their professional focus in the presence of gay peers. This is an insult to the professionalism of US soldiers. As the Rand Corporation concluded in a 2000 brief on the topic: ""it is not necessary to like someone to work with him or her, so long as members share a commitment to the group’s objectives."""|Pro|Professional troops can work with gays and focus on mission
5830|790|troop morale|641| Gays in the US military|Gay relations, especially inside a hardened place like the military could be beneficial. In some ways, this could be analogous to the benefits of having women around men as a means of maintaining decorum. It would also strengthen honesty and trust between fellow soldiers, as gays would no longer have to lie about their sexuality.|Pro|It would strenghten relations
5831|790|troop morale|641| Gays in the US military|": ""There are potential lessons to learn from other countries that have lifted the ban on homosexuals serving openly. There was no mass exodus of heterosexuals, and there was also no mass “coming-out” of homosexuals. Prior to lifting their bans, in Canada 62 percent of servicemen stated that they would refuse to share showers with a gay soldier, and in the United Kingdom, two-thirds of males stated that they would not willingly serve in the military if gays were allowed. In both cases, after lifting their bans, the result was 'no-effect.'44 In a survey of over 100 experts from Australia, Canada, Israel, and the United Kingdom, it was found that all agreed the decision to lift the ban on homosexuals had no impact on military performance, readiness, cohesion, or ability to recruit or retain, nor did it increase the HIV rate among troops."""|Pro|Armies globally show viability of gays serving openly
5832|790|troop morale|641| Gays in the US military|"The ""Don't ask, don't tell"" law (Federal law Pub.L. 103-160 [10 U.S.C. § 654].) prohibits anyone who ""demonstrate(s) a propensity or intent to engage in homosexual acts' from serving in the armed forces of the United States, for the following central reason: ""One of the most critical elements in combat capability is unit cohesion, that is, the bonds of trust among individual service members that make the combat effectiveness of a military unit greater than the sum of the combat effectiveness of the individual unit members. . . . The presence in the armed forces of persons who demonstrate a propensity or intent to engage in homosexual acts would create an unacceptable risk to the high standards of morale, good order and discipline, and unit cohesion that are the essence of military capability."""|Con|Gays in the military undermine unit cohesion and morale
5833|790|troop morale|641| Gays in the US military|The 2006 Zogby poll that cites a majority of US troops expressing comfort with gay troops, also shows a sizable minority of nearly 28% expressing that the presence of gay troops damaged their morale. Such an opposition, albeit in the minority, certainly suggests that the open presence of gays in the military will, overall, undermine troop morale and cohesion, by alienating this minority and creating a rift between it and the majority.|Con|Minority of troop discomfort with gays is enough to damage cohesion.
5834|790|troop morale|641| Gays in the US military|"- ""Sexual tensions and sex-based favoritism in intimate settings destroy cohesion, whether they involve opposite- or same-sex attraction."""|Con|Gays in the military increase sex-based favoritism
5835|790|troop morale|641| Gays in the US military|"- ""Political activism elsewhere in society suggests that weakening the ban would be followed by quotas and lawsuits if homosexuals were not promoted in representative numbers. This would destroy the cohesion of a military unit, and erode the military's successful merit-based promotion system."""|Con|Gay activism in military undermines professionalism
5840|791|retention|641| Gays in the US military|"- ""Since 1994, the military’s 'Don't Ask, Don't Tell' policy has resulted in the discharge of more than 13,000 military personnel across the services[1] including approximately 800 with skills deemed 'mission critical,' such as pilots, combat engineers, and linguists. These are the very specialties for which the military has faced personnel shortfalls in recent years."""|Pro|"""Don't ask don't tell"" costs the military needed soldiers"
5841|791|retention|641| Gays in the US military|"Soldiers should be judged on their performance not on their sexual orientation. ""Don't ask, don't tell"" completely ignores performance, judging and even discarding soldiers based on their entirely irrelevant sexual orientation. A good military should be a meritocracy, rewarding good achievement and ability. ""Don't ask don't tell"" fails to live up to this notion, and surely suffers in its quality as a result."|Pro|Troops should be judged on performance, not orientation
5842|791|retention|641| Gays in the US military|In December 2007, 28 retired generals and admirals urged Congress to repeal the policy, citing evidence that 65,000 gay men and women are currently serving in the armed forces, and that there are over 1,000,000 gay veterans. Ridding the military of homosexuals would, therefore, seriously reduce the number of armed forces available to the US military and impair the United State's ability to project its foreign policy and national security interests.|Pro|Number of gays in military makes ban unwise
5843|791|retention|641| Gays in the US military|": ""The U.S. has fired over 11,000 people under the current policy, and in the process has lost over 1,000 service members with 'mission-critical skills,' including 58 Arabic linguists. Researchers at the UCLA School of Law have found that lifting the ban could increase the number of active-duty personnel by over 40,000. Because the military can't fill its slots [, it has lowered its standards, extended tours of duty and increased rotations, further hurting morale and readiness."""|Pro|Don't ask don't tell harms troop retention
5844|791|retention|641| Gays in the US military|"- ""Although this picture shows 1 female and 4 male former members of our Armed Forces — which is more or less the ratio of women to men in the U.S. military today — it is not the ratio of lesbians to gay men discharged from the military because of sexual orientation."""|Pro|"""Don't ask don't tell"" fosters discrimination against women"
5845|791|retention|641| Gays in the US military|"- ""When the 2008 [Military Times] survey asked how people would respond if homosexuals were allowed to serve openly, 10% said they would not re-enlist or extend their service, and an additional 14% said they would consider ending their careers. These responses from active duty members are not exact indicators, but they are significant, especially when major efforts are underway to increase the Army and Marine Corps. We cannot afford to lose almost a quarter of the volunteer force, especially among careerists in grades and skills that are not quickly or easily replaceable."""|Con|Gays in the military undermine recruiting/retention of opponents
5846|791|retention|641| Gays in the US military|"- ""The Army says the discharged linguists were casualties of their own failure to meet a known policy. 'We have standards,' said Harvey Perritt, a spokesman for the U.S. Army Training and Doctrine Command at Fort Monroe, Va. 'We have physical standards, academic standards. There's no difference between administering these standards and administering 'don't ask, don't tell.' The rules are the rules.'"""|Con|Gays are only discharged for willfully breaking policy
5847|791|retention|641| Gays in the US military|"- ""Don't ask don't tell was formulated in response to President Clinton's direction to the secretary of defense to find a way to enable homosexuals who wish to serve to do so. The policy removed the question: 'are you homosexual?' from the uniformed services enlistment application form ('don't ask'); asserted that open admission of homosexuality or homosexual conduct were a basis for discharge ('don't tell'); and charged military leaders not to pursue suspected homosexuals without clear evidence of conduct or open admissions."""|Con|"""Don't ask don't tell"" does not actively pursue gays"
5848|792|recruits|641| Gays in the US military|": ""Researchers at the UCLA School of Law have found that the ban has discouraged nearly 45,000 Americans from joining and remaining in the armed forces. That's an increase in active-duty personnel by more than the number of troops General Stanley McChrystal says we need in Afghanistan. Where are those supporters of ""Don't Ask, Don't Tell"" who want the president to follow General McChrystal's advice?"""|Yes|"""Don't ask don't tell"" costs military gay recruits"
5849|792|recruits|641| Gays in the US military|"- ""Marine Maj. Stewart Upton, a Pentagon spokesman, says nearly 11,000 in war zones. 'We are enforcing the policy,' he says. 'We are not experiencing any problems with recruiting and retention.'"""|No|"""Don't ask don't tell"" is not harming recruiting"
5850|110|rights|641| Gays in the US military|This is the same case as with African-Americans during the WWII. They weren't allowed to fight in the war (only until several laws were passed). The African-American situation was similar to our situation. Just because of some fictious, bigoted beliefs, the African-Americans weren't allowed to serve in combat, making both the nation outraged and the African-Americans frustrated. The same applies to gays. It's also just because of some fictious, bigoted beliefs that gays can't fight as well.|Pro|What about African-Americans?
5851|110|rights|641| Gays in the US military|"- ""When it became law in 1993, the policy was sold as an attempt to allow gays to serve if they did not discuss their orientation or participate in homosexual acts—that is, if they lived a life of pretense and self-denial not required of straight counterparts. Shame and second-class status were therefore built into the deal, and unsurprisingly led to a reality in which exemplary soldiers were harassed, investigated and expelled based on ""evidence"" as negligible as friendly banter or thoughtless gossip."""|Pro|"""Don't ask don't tell makes gays second class citizens"
5852|110|rights|641| Gays in the US military|"- ""[Army Col. Stewart] Bornhoft says ""don't ask, don't tell"" harms the armed forces because ""A simple question of what [you did] this weekend, you can't answer truthfully if you spent it with gay friends. It legally mandates that [LGBT service members] be less than honest and prevents them from having the same rights that other service members have when it comes to spousal benefits or housing allowances or notices to next of kin or simply kissing loved ones when you deploy to defend the country."""|Pro|Don't ask don't tell wrongly forces gay servicemen to lie
5853|110|rights|641| Gays in the US military|"Tech. Sgt. Leonard Matlovich: ""I'm intensely proud to be gay and you should be, too. Unless we state our case, we'll continue to be robbed of our role models, our heritage, our history, and our future."""|Pro|Forcing secrecy on gay troops muffles their identity
5854|110|rights|641| Gays in the US military|": ""On National Coming Out Day this past Monday, more than 80 students signed their names to a list that appeared on the back page of the Emerald. The list declared the students, along with professors, co-workers, alumni and friends, among the lesbian, gay, bisexual, transgender and queer members of our community. It was an act of courage, even in the mostly welcoming city of Eugene, considering signing one’s name under the LGBTQ section of the list is enough to be disqualified from serving in the nation’s military."""|Pro|"""Don't ask don't tell"" punishes citizens coming-out of closet"
5855|110|rights|641| Gays in the US military|": ""The true conservative respects the principles of liberty and privacy, the principles of meritocracy, and the armed forces our nation has charged to defend it. But ""Don't Ask, Don't Tell"" undermines all three. [...] True conservatives respect individual freedom and personal privacy, particularly when it comes to what people do in privacy of the bedroom. It's the last place a government should be poking its nose. Anything else is nothing but an unconscionable intrusion into the private lives of American citizens."""|Pro|"""Don't ask don't tell is inconsistent with conservative ideals"
5856|110|rights|641| Gays in the US military|": ""The military should not be a test lab. Pressure is building to put female sailors on submarines, along with gay, lesbian, bisexual and transgender people presumably. That many heterosexuals find homosexual behavior immoral and not conducive to unit cohesion is of no concern to the social wrecking crew. [...] What gay activists apparently don't care about is the effect reshaping the military in their image would have on our ability to fight and defend the country, which, after all, is the purpose of a military."""|Con|Testing gay rights in the military wrongly jeopardizes efficacy
5857|110|rights|641| Gays in the US military|"- ""The 1993 ban is premised on the fact that there is no constitutional right to serve. Thus, Congress may decide who should or should not serve. For 231 years, the US military has discriminated among potential recruits based on a variety of characteristics and behaviors, with the intent of forming the best possible force. That’s why, according to the General Accountability Office, the Pentagon discharged 59,098 service personnel for drug offenses, 26,513 for weight standards and 9,501 for homosexuality between 1993 and 2004."""|Con|"Gays do not have a ""right"" to military service"
5858|110|rights|641| Gays in the US military|": ""The place to start is whether citizens of this country, through their elected representatives and the military leaders named by them, have a right to determine what type of service members best serve the interests, safety and security of the United States. I contend we do. The military should not be a test lab."""|Con|Citizens decide if gays should be allowed to protect them
5859|110|rights|641| Gays in the US military|"""Don't ask, don't tell"" has been upheld five times in federal court, and in a Supreme Court case, Rumsfeld v. Forum for Academic and Institutional Rights, Inc. (2006)."|Con|"""Don't ask don't tell"" has been upheld in court"
5860|110|rights|641| Gays in the US military|"""The Pentagon's New Policy Guidelines on Homosexuals in the Military"". The New York Times. July 20, 1993: ""Sexual orientation will not be a bar to service unless manifested by homosexual conduct. The military will discharge members who engage in homosexual conduct, which is defined as a homosexual act, a statement that the member is homosexual or bisexual, or a marriage or attempted marriage to someone of the same gender."" In other words, the policy does not prohibit being gay in the military, but only expressions of that homosexuality."|Con|"""Don't ask don't tell"" forbids homosexual acts, not gays"
5861|608|privacy|641| Gays in the US military|": ""If the ban is lifted, basic respect of privacy will be required just as when women were fully integrated into the Services. Previously, the military found a lack of sexual privacy, as well as sex between male and females, undermined order, discipline, and morale.32 Dorm and facilities upgrades will no doubt be required. Sexual harassment regulations and sensitivity training would need to be updated, and guidance from leadership would be necessary. These would not be insurmountable obstacles."""|Pro|Privacy issues with gays in the military can be resolved
5862|608|privacy|641| Gays in the US military|"A white male officers said, as quoted in the book ""Gays and Lesbians in the Military"": ""Gays should be held to exactly the same standards of propriety and public behavior as every one else - public or indiscreet sexual behavior ought to be discouraged, whether participants are gay or straight."""|Pro|Gays held to same decency standards as others in military
5863|608|privacy|641| Gays in the US military|"A white female officer was reported saying in the book ""Gays and Lesbians in the Military"": ""Most gays and lesbians just want to be left alone to do their jobs. My opinion is that most gays will remain in the closet long after the ban is lifted - they just don't want to continue living under threat."""|Pro|Most gays will remain private after military ban is lifted
5864|608|privacy|641| Gays in the US military|"- ""If we respect women’s need for privacy from men, then we ought to respect the same need on the part of heterosexuals with regard to homosexuals. Protecting privacy in a military with open homosexuality would necessitate recognizing essentially four sexes and would severely disrupt units."""|Con|Gays in the military impinge privacy rights of other troops
5865|608|privacy|641| Gays in the US military|": ""What I fail to understand is exactly how the military would be expected to house openly-admitted homosexuals, in an environment where we force people to room together, without seriously violating the sexual privacy rights of the heterosexual majority, or causing major problems with morale."""|Con|Protecting privacy with gays in the military is impractical
5866|248|choice|641| Gays in the US military|"Many gay members of the military make the following argument as to why it is illogical that homosexuals would choose: ""I wish I could decide who I fell in love with; if someone thinks I would consciously choose such a life where I am forced to live in hiding and fear, knowing the bulk of the population is against you, is just crazy. I can’t help who I am.' 'Why would I choose to suffer like this?' Ultimately"""|Pro|Homosexuality is no choice, don't ban it in military
5867|248|choice|641| Gays in the US military|"Many argue that homosexuality is a choice, rather than an inherent trait that warrants protection and toleration. It would follow from this that the military is not obligated to accept or tolerate gays, or gays serving openly. One white female US military officer was quoted in the book ""Gays and lesbians in the military"" as saying: ""It is a moral choice - people aren't born homosexual, they choose (though some can have some tendencies - they can be cured). It is a sin."""|Con|Gays make an immoral choice the military need not tolerate
5868|91|morality|641| Gays in the US military|": ""In the past, gays and lesbians were not permitted in any of the armed forces in the West. Most countries have abandoned their anti-gay policies in recent years, as mental health professionals determined that a homosexual orientation is fixed, and unchosen, a normal and natural orientation for a minority of adults, and not a mental illness. Among the armies in the Western industrialized world, Austria, Australia, Belgium, Canada, Denmark, France, Germany, Ireland, Israel, Japan, The Netherlands, Norway, Spain, Sweden, and the UK allow gays and lesbians to serve freely."""|Pro|Gays are natural not immoral, should be accepted in armies
5869|91|morality|641| Gays in the US military|"C. Dixon Osburn, who heads the Servicemembers Legal Defense Network, a gay advocacy group in Washington, said in March 2007, ""General Pace1s comments are outrageous, insensitive and disrespectful to the 65,000 lesbian and gay troops now serving in our armed forces. [...] As a Marine and a military leader, General Pace knows that prejudice should not dictate policy. It is inappropriate for the Chairman to condemn those who serve our country because of his own personal bias. He should immediately apologize for his remarks."""|Pro|Individual prejudice should not drive military policy
5870|91|morality|641| Gays in the US military|"A white female military officer was quoted in the book ""Gays and Lesbians in the Military,"" as saying: ""About moral choices, let's not let people who have had premarital sex or an affair be in the army either!!! Then there would be no one protecting our country. And bible bashers need to reread the section that says he without guilt should cast the first stone."""|Pro|"If ""immoral"" gays banned from military, ban adulterers too"
5871|91|morality|641| Gays in the US military|"- ""The country and the military know that eventually the ban will be lifted. The only remaining questions are how much muck we will all be dragged through, and how many brave Americans like Tom Paniccia and Margarethe Cammermeyer will have their lives and careers destroyed in a senseless attempt to stall the inevitable."""|Pro|Gays in military inevitable; lift ban sooner than later
5872|91|morality|641| Gays in the US military|"Marine General Peter Pace, the chairman of the Joint Chiefs of Staff, said in a March 2007 interview with the Chicago Tribune, ""I believe homosexual acts between two individuals are immoral and that we should not condone immoral acts."""|Con|US military should not condone immoral homosexuality
5873|91|morality|641| Gays in the US military|"Elaine Donnelly, president of the non-profit Center for Military Readiness which supports continuing the ban: ""The law respects the power of sexuality and the normal human desire for modesty in sexual matters."""|Con|"""Don't ask don't tell"" maintains modest sexual values"
5874|91|morality|641| Gays in the US military|": ""The gays in the military and gay marriage issues are part of a broader attempt by liberals to restructure society. Social activists despise biblical morality (which heterosexuals could use a little more of, too), traditional values that have been proven to work when tried, and numerous other cultural mores. This is not an opinion. It is also not a secret."""|Con|"""Don't ask don't tell"" preserves US military values"
5875|793|quality of life|641| Gays in the US military|"C. Dixon Osburn, who heads the Servicemembers Legal Defense Network, a gay advocacy group in Washington, said in March of 2007, ""General Pace's comments [against the moral soundness of homosexuality] are outrageous, insensitive and disrespectful to the 65,000 lesbian and gay troops now serving in our armed forces. Our men and women in uniform make tremendous sacrifices for our country, and deserve General Pace's praise, not his condemnation."""|Pro|"""Don't ask don't tell insults and traumatizes gay troops"
5876|793|quality of life|641| Gays in the US military|": ""As hard as deployment is on the heterosexual relationships of troops deployed on the battlefield, it is exponentially harder on the same-sex relationships of deployed troops, because gay personnel must pretend their partners don't exist. [...] If an LGBT troop is injured or killed, his or her partner may never even find out. Same-sex partners cannot see their loved ones off or welcome them home from deployments in public; they cannot send them openly affectionate letters or emails, or talk to them by phone, or send them care packages or photos, or even say or write 'I love you' to each other--all under the stress of separation and the daily fear of imminent death."""|Pro|"""Don't ask don't tell"" damages gay troop relationships"
